,scaled_input_default,scaled_input_account_check_status,scaled_input_duration_in_month,scaled_input_credit_history,scaled_input_purpose,scaled_input_credit_amount,scaled_input_savings,scaled_input_present_emp_since,scaled_input_installment_as_income_perc,scaled_input_personal_status_sex,scaled_input_other_debtors,scaled_input_present_res_since,scaled_input_property,scaled_input_age,scaled_input_other_installment_plans,scaled_input_housing,scaled_input_credits_this_bank,scaled_input_job,scaled_input_people_under_maintenance,scaled_input_telephone,scaled_input_foreign_worker,origin_input_default,origin_input_account_check_status,origin_input_duration_in_month,origin_input_credit_history,origin_input_purpose,origin_input_credit_amount,origin_input_savings,origin_input_present_emp_since,origin_input_installment_as_income_perc,origin_input_personal_status_sex,origin_input_other_debtors,origin_input_present_res_since,origin_input_property,origin_input_age,origin_input_other_installment_plans,origin_input_housing,origin_input_credits_this_bank,origin_input_job,origin_input_people_under_maintenance,origin_input_telephone,origin_input_foreign_worker,scaled_cf_account_check_status,scaled_cf_duration_in_month,scaled_cf_credit_history,scaled_cf_purpose,scaled_cf_credit_amount,scaled_cf_savings,scaled_cf_present_emp_since,scaled_cf_installment_as_income_perc,scaled_cf_personal_status_sex,scaled_cf_other_debtors,scaled_cf_present_res_since,scaled_cf_property,scaled_cf_age,scaled_cf_other_installment_plans,scaled_cf_housing,scaled_cf_credits_this_bank,scaled_cf_job,scaled_cf_people_under_maintenance,scaled_cf_telephone,scaled_cf_foreign_worker,scaled_cf_default,origin_cf_account_check_status,origin_cf_duration_in_month,origin_cf_credit_history,origin_cf_purpose,origin_cf_credit_amount,origin_cf_savings,origin_cf_present_emp_since,origin_cf_installment_as_income_perc,origin_cf_personal_status_sex,origin_cf_other_debtors,origin_cf_present_res_since,origin_cf_property,origin_cf_age,origin_cf_other_installment_plans,origin_cf_housing,origin_cf_credits_this_bank,origin_cf_job,origin_cf_people_under_maintenance,origin_cf_telephone,origin_cf_foreign_worker,origin_cf_default,running_time,Found,ground_truth,prediction
0,Y,0 <= ... < 200 DM,0.47058823529411764,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.47058823529411764,existing credits paid back duly till now,car (new),0.7740728513260702,100 <= ... < 500 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,100 <= ... < 500 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.08082103729248047,Y,Y,Y
0,Y,0 <= ... < 200 DM,0.47058823529411764,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.47058823529411764,all credits at this bank paid back duly,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.94775115,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,36.0,all credits at this bank paid back duly,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,72.0740644,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.07906103134155273,Y,Y,Y
0,Y,0 <= ... < 200 DM,0.47058823529411764,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.47058823529411764,existing credits paid back duly till now,car (new),0.7740728513260702,unknown/ no savings account,.. >= 7 years,1.0,female : divorced/separated/married,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,unknown/ no savings account,.. >= 7 years,4.0,female : divorced/separated/married,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.0789639949798584,Y,Y,Y
0,N,< 0 DM,0.07352941176470588,critical account/ other credits existing (not at this bank),education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.07352941176470588,critical account/ other credits existing (not at this bank),education,0.192195709,100 <= ... < 500 DM,... < 1 year ,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,Y,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,3742.9648153659996,100 <= ... < 500 DM,... < 1 year ,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,Y,0.07915711402893066,Y,N,N
0,N,< 0 DM,0.07352941176470588,critical account/ other credits existing (not at this bank),education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.93344399,critical account/ other credits existing (not at this bank),education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,Y,< 0 DM,67.47419132,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,Y,0.07868599891662598,Y,N,N
0,N,< 0 DM,0.07352941176470588,critical account/ other credits existing (not at this bank),education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.63254984,critical account/ other credits existing (not at this bank),education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,Y,< 0 DM,47.01338912000001,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,Y,0.07918906211853027,Y,N,N
0,N,< 0 DM,0.07352941176470588,critical account/ other credits existing (not at this bank),education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.76309849,critical account/ other credits existing (not at this bank),car (new),0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,Y,< 0 DM,55.89069732,critical account/ other credits existing (not at this bank),car (new),1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,Y,0.07976508140563965,Y,N,N
0,N,< 0 DM,0.07352941176470588,critical account/ other credits existing (not at this bank),education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.07352941176470588,all credits at this bank paid back duly,education,0.057114559260482006,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.43340133,none,own,2,skilled employee / official,2,none,no,Y,< 0 DM,9.0,all credits at this bank paid back duly,education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,43.27047448,none,own,2,skilled employee / official,2,none,no,Y,0.07787895202636719,Y,N,N
0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,>= 200 DM / salary assignments for at least 1 year,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,>= 200 DM / salary assignments for at least 1 year,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.07760405540466309,Y,N,N
0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,< 0 DM,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,< 0 DM,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.07807111740112305,Y,N,N
0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,< 0 DM,0.2941176470588235,existing credits paid back duly till now,(vacation - does not exist?),0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,< 0 DM,23.999999999999996,existing credits paid back duly till now,(vacation - does not exist?),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.07869791984558105,Y,N,N
0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,>= 200 DM / salary assignments for at least 1 year,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,500 <= ... < 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,>= 200 DM / salary assignments for at least 1 year,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,500 <= ... < 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.07842302322387695,Y,N,N
0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,< 0 DM,0.2941176470588235,existing credits paid back duly till now,car (new),0.07015516672169032,.. >= 1000 DM ,.. >= 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.26785714285714285,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,< 0 DM,23.999999999999996,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,.. >= 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.07876896858215332,Y,N,N
0,Y,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.815144696,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,15064.439705104,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,Y,0.07844829559326172,Y,Y,N
0,Y,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.20588235294117646,all credits at this bank paid back duly,radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.08959762,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,all credits at this bank paid back duly,radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.017466719999998,none,rent,2,skilled employee / official,1,none,yes,Y,0.07898807525634766,Y,Y,N
0,Y,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.99503618,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,74.72202608,none,rent,2,skilled employee / official,1,none,yes,Y,0.07828927040100098,Y,Y,N
0,Y,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.51417489,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,for free,2,skilled employee / official,1,none,yes,Y,< 0 DM,38.96389252,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,for free,2,skilled employee / official,1,none,yes,Y,0.07870221138000488,Y,Y,N
0,Y,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.20588235294117646,critical account/ other credits existing (not at this bank),radio/television,0.10311433916584131,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.63644532,none,rent,2,skilled employee / official,2,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,54.64093792,none,rent,2,skilled employee / official,2,none,yes,Y,0.0790410041809082,Y,Y,N
0,Y,0 <= ... < 200 DM,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.09785331,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0 <= ... < 200 DM,10.654025079999998,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.07844400405883789,Y,Y,Y
0,Y,0 <= ... < 200 DM,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,500 <= ... < 1000 DM ,unemployed,1.0,male : married/widowed,co-applicant,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,500 <= ... < 1000 DM ,unemployed,4.0,male : married/widowed,co-applicant,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.07891488075256348,Y,Y,Y
0,Y,0 <= ... < 200 DM,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.16835498,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0 <= ... < 200 DM,15.44813864,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.07851505279541016,Y,Y,Y
0,Y,0 <= ... < 200 DM,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.38235294117647056,critical account/ other credits existing (not at this bank),business,0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),business,4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.07802700996398926,Y,Y,Y
0,Y,0 <= ... < 200 DM,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.38235294117647056,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,100 <= ... < 500 DM,unemployed,1.0,male : single,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.16071428571428575,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,100 <= ... < 500 DM,unemployed,4.0,male : single,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.07838678359985352,Y,Y,Y
